,index_x,id,track,artist,match,index_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
31,0,476asboldJx73hXdKbBElQ,Overprotected - The Darkchild Remix - Remastered,Britney Spears,1,0,0.433,0.815,5,-4.737,0,0.38,0.0072,1.92e-06,0.356,0.911,191.803,audio_features,spotify:track:476asboldJx73hXdKbBElQ,https://api.spotify.com/v1/tracks/476asboldJx73hXdKbBElQ,https://api.spotify.com/v1/audio-analysis/476asboldJx73hXdKbBElQ,200053,4
32,1,3DXdjHnePKnh6oXw2ZgGSl,Smile,Katy Perry,1,0,0.783,0.912,0,-3.713,1,0.243,0.0238,0,0.339,0.749,98.025,audio_features,spotify:track:3DXdjHnePKnh6oXw2ZgGSl,https://api.spotify.com/v1/tracks/3DXdjHnePKnh6oXw2ZgGSl,https://api.spotify.com/v1/audio-analysis/3DXdjHnePKnh6oXw2ZgGSl,166898,4
33,0,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Katy Perry,1,0,0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,audio_features,spotify:track:5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/tracks/5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/audio-analysis/5PYQUBXc7NYeI1obMKSJK0,223523,4
34,0,5LskeIhrR7YqlbrPWZJRLe,(You Drive Me) Crazy [The Stop Remix!] - Remastered,Britney Spears,1,0,0.727,0.951,8,-4.004,1,0.0375,0.211,0.000701,0.0537,0.774,101.078,audio_features,spotify:track:5LskeIhrR7YqlbrPWZJRLe,https://api.spotify.com/v1/tracks/5LskeIhrR7YqlbrPWZJRLe,https://api.spotify.com/v1/audio-analysis/5LskeIhrR7YqlbrPWZJRLe,197653,4
35,0,6TAdq4dNZx3JN2vm6Pr4hi,Bad Romance,Lady Gaga,1,0,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,audio_features,spotify:track:6TAdq4dNZx3JN2vm6Pr4hi,https://api.spotify.com/v1/tracks/6TAdq4dNZx3JN2vm6Pr4hi,https://api.spotify.com/v1/audio-analysis/6TAdq4dNZx3JN2vm6Pr4hi,294573,4
36,0,5yzKUcC2oclY3CwC8Hvjk3,TiK ToK - Wolfedelic Club Mix,Kesha/The Wolf,0,0,0.699,0.939,2,-3.382,0,0.054,0.0105,5.7e-05,0.306,0.839,119.988,audio_features,spotify:track:5yzKUcC2oclY3CwC8Hvjk3,https://api.spotify.com/v1/tracks/5yzKUcC2oclY3CwC8Hvjk3,https://api.spotify.com/v1/audio-analysis/5yzKUcC2oclY3CwC8Hvjk3,377120,4
37,0,6DvgsZ0NiEPV9qYM931T1F,Telephone,Lady Gaga/Beyoncé,2,0,0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021,audio_features,spotify:track:6DvgsZ0NiEPV9qYM931T1F,https://api.spotify.com/v1/tracks/6DvgsZ0NiEPV9qYM931T1F,https://api.spotify.com/v1/audio-analysis/6DvgsZ0NiEPV9qYM931T1F,220627,4
38,0,24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),Lady Gaga/Ariana Grande,0,0,0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,audio_features,spotify:track:24ySl2hOPGCDcxBxFIqWBu,https://api.spotify.com/v1/tracks/24ySl2hOPGCDcxBxFIqWBu,https://api.spotify.com/v1/audio-analysis/24ySl2hOPGCDcxBxFIqWBu,182200,4
39,0,0zzsyWc45eUcSjw4FNHxeN,Sine From Above (with Elton John),Lady Gaga/Elton John,0,0,0.642,0.792,0,-5.746,0,0.0488,0.158,9.84e-06,0.68,0.0903,122.965,audio_features,spotify:track:0zzsyWc45eUcSjw4FNHxeN,https://api.spotify.com/v1/tracks/0zzsyWc45eUcSjw4FNHxeN,https://api.spotify.com/v1/audio-analysis/0zzsyWc45eUcSjw4FNHxeN,244880,4
40,0,0KP5F1JO7gWfjDN3jeA27Q,The Edge Of Glory,Lady Gaga,1,0,0.581,0.774,9,-6.547,1,0.0399,0.000334,0.0174,0.109,0.358,127.952,audio_features,spotify:track:0KP5F1JO7gWfjDN3jeA27Q,https://api.spotify.com/v1/tracks/0KP5F1JO7gWfjDN3jeA27Q,https://api.spotify.com/v1/audio-analysis/0KP5F1JO7gWfjDN3jeA27Q,321173,4
41,0,7bqvQH3LOSKifHuLhUJhQM,Womanizer - Benny Benassi Extended,Britney Spears/Benny Benassi,1,0,0.705,0.673,1,-3.844,1,0.132,0.00398,1.83e-06,0.0673,0.605,133.008,audio_features,spotify:track:7bqvQH3LOSKifHuLhUJhQM,https://api.spotify.com/v1/tracks/7bqvQH3LOSKifHuLhUJhQM,https://api.spotify.com/v1/audio-analysis/7bqvQH3LOSKifHuLhUJhQM,376253,4
42,0,5UnGLciTRCxTiIvgfLiUAo,Womanizer - Remastered,Britney Spears,1,0,0.724,0.688,11,-5.26,1,0.0656,0.0826,0,0.114,0.218,139.012,audio_features,spotify:track:5UnGLciTRCxTiIvgfLiUAo,https://api.spotify.com/v1/tracks/5UnGLciTRCxTiIvgfLiUAo,https://api.spotify.com/v1/audio-analysis/5UnGLciTRCxTiIvgfLiUAo,224133,4
43,0,3OY9NKwRfYqNNpeogsm5eR,Kiss N Tell,Kesha,0,0,0.752,0.695,4,-3.854,1,0.0956,0.00223,0.000137,0.28,0.963,144.021,audio_features,spotify:track:3OY9NKwRfYqNNpeogsm5eR,https://api.spotify.com/v1/tracks/3OY9NKwRfYqNNpeogsm5eR,https://api.spotify.com/v1/audio-analysis/3OY9NKwRfYqNNpeogsm5eR,207653,4
44,0,1GEBsLDvJGw7kviySRI6GX,You Belong With Me,Taylor Swift,1,0,0.687,0.745,6,-4.432,1,0.0379,0.178,1.59e-05,0.111,0.435,129.966,audio_features,spotify:track:1GEBsLDvJGw7kviySRI6GX,https://api.spotify.com/v1/tracks/1GEBsLDvJGw7kviySRI6GX,https://api.spotify.com/v1/audio-analysis/1GEBsLDvJGw7kviySRI6GX,232120,4
45,5,5HktkLHDbjA6LTyRTBEzHy,Celebration,Madonna,1,0,0.637,0.891,11,-4.139,0,0.0345,0.0742,0.000622,0.0686,0.933,126.002,audio_features,spotify:track:5HktkLHDbjA6LTyRTBEzHy,https://api.spotify.com/v1/tracks/5HktkLHDbjA6LTyRTBEzHy,https://api.spotify.com/v1/audio-analysis/5HktkLHDbjA6LTyRTBEzHy,215133,4
46,0,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann/Cheat Codes/CADE,1,0,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,audio_features,spotify:track:1NDxZ7cFAo481dtYWdrUnR,https://api.spotify.com/v1/tracks/1NDxZ7cFAo481dtYWdrUnR,https://api.spotify.com/v1/audio-analysis/1NDxZ7cFAo481dtYWdrUnR,193613,4
47,1,2fZQIJew3nkNe99s2PKzul,Bad Liar,Selena Gomez,1,0,0.965,0.414,1,-6.408,1,0.0713,0.189,0,0.0767,0.728,121.032,audio_features,spotify:track:2fZQIJew3nkNe99s2PKzul,https://api.spotify.com/v1/tracks/2fZQIJew3nkNe99s2PKzul,https://api.spotify.com/v1/audio-analysis/2fZQIJew3nkNe99s2PKzul,214648,4
